Curriehill Road 63-103 odd only	1360306/curriehill-road-63-103-odd-only	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Drum Brae North 1-69 odd & 6-106 even	1360399/drum-brae-north-1-69-odd-6-106-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Drum Brae North 121-133 odd & 108	1360400/drum-brae-north-121-133-odd-108	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Drum Street 20-88 even	1360410/drum-street-20-88-even	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Duddingston Road West All except 148	1360444/duddingston-road-west-all-except-148	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Ellen's Glen Road 25-55 odd & 2,4, 26 & 38	1360583/ellen-s-glen-road-25-55-odd-2-4-26-38	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Ellen's Glen Road Number 1 only	1360582/ellen-s-glen-road-number-1-only	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Firrhill Drive 1,3 & 12 only	1360691/firrhill-drive-1-3-12-only	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Firrhill Drive 7-71 odd & 14-46 even	1360692/firrhill-drive-7-71-odd-14-46-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Gilmerton Road 213-281 & 451-543 odd & 540-544 even	1360780/gilmerton-road-213-281-451-543-odd-540-544-even	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Gilmerton Road 389-445 odd & 282-406 even	1360781/gilmerton-road-389-445-odd-282-406-even	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Grange Loan 11-57 odd & 40-80 even	1360860/grange-loan-11-57-odd-40-80-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Grange Loan 125-157 odd & 186-202 even	1360862/grange-loan-125-157-odd-186-202-even	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Grange Loan 61-97 odd & 108-130 even	1360861/grange-loan-61-97-odd-108-130-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Lanark Road 4-28 even	1361305/lanark-road-4-28-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Lanark Road 481-601 odd (except 487 & 489) & 476 632A	1361307/lanark-road-481-601-odd-except-487-489-476-632a	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Lanark Road 81-453 odd & 214-472	1361306/lanark-road-81-453-odd-214-472	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Lanark Road West 209-577 odd & 196-582 even & Boll-o-Bere Farm	1361310/lanark-road-west-209-577-odd-196-582-even-boll-o-bere-farm	https://www.edinburgh.gov.uk/downloads/file/30121/garden-waste-calendar-friday-1	friday-1
Lanark Road West 3-165 odd & 2-194 even	1361309/lanark-road-west-3-165-odd-2-194-even	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Lasswade Road 15-79 odd & 54-324 even	1361321/lasswade-road-15-79-odd-54-324-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Lasswade Road 217-297 odd	1361322/lasswade-road-217-297-odd	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Leith Walk 313 1F2 only	1361355/leith-walk-313-1f2-only	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Liberton Drive 3-53 odd & 2-52 even	1361369/liberton-drive-3-53-odd-2-52-even	https://www.edinburgh.gov.uk/downloads/file/30120/garden-waste-calendar-thursday-2	thursday-2
Liberton Drive 73-101 odd & 54-112 even	1361370/liberton-drive-73-101-odd-54-112-even	https://www.edinburgh.gov.uk/downloads/file/30118/garden-waste-calendar-wednesday-2	wednesday-2
Loaning Crescent 3,7, 29 & 33 odd & 2-16 even	1361399/loaning-crescent-3-7-29-33-odd-2-16-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Loaning Crescent 9-27 odd	1361400/loaning-crescent-9-27-odd	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Magdalene Drive 1-37 odd & 2-104 even	1361485/magdalene-drive-1-37-odd-2-104-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Magdalene Drive 47-63 odd & 108-174 even	1361486/magdalene-drive-47-63-odd-108-174-even	https://www.edinburgh.gov.uk/downloads/file/30117/garden-waste-calendar-wednesday-1	wednesday-1
Marionville Road 232-258 even	1361554/marionville-road-232-258-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Marionville Road 53-153 odd & 38-68 even	1361553/marionville-road-53-153-odd-38-68-even	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Maybury Road 14 & 15 only	1361574/maybury-road-14-15-only	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
Maybury Road 3 & 5 only	1361573/maybury-road-3-5-only	https://www.edinburgh.gov.uk/downloads/file/30116/garden-waste-calendar-tuesday-2	tuesday-2
Maybury Road 83 & 85 only	1361575/maybury-road-83-85-only	https://www.edinburgh.gov.uk/downloads/file/30122/garden-waste-calendar-friday-2	friday-2
Mayfield Gardens 1-31 odd	1361576/mayfield-gardens-1-31-odd	https://www.edinburgh.gov.uk/downloads/file/30119/garden-waste-calendar-thursday-1	thursday-1
Mayfield Gardens 2-30 even	1361577/mayfield-gardens-2-30-even	https://www.edinburgh.gov.uk/downloads/file/30115/garden-waste-calendar-tuesday-1	tuesday-1
